InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
4,kaba1278,kbd,Kabardian,NA,006E+033B,n̻,n̻,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0071+03C7,qχ,qχ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02B7,qχʷ,qχʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02B7+02BC,qχʷʼ,qχʷʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,0071+03C7+02BC,qχʼ,qχʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,0073+033B,s̻,s̻,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0074+033B+0073+033B,t̻s̻,t̻s̻,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0074+033B+0073+033B+02BC,t̻s̻ʼ,t̻s̻ʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,0074+033B+02B0,t̻ʰ,t̻ʰ t̻ʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0074+033B+02BC,t̻ʼ,t̻ʼ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,0076,v,v,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0078+031F+02B2,x̟ʲ,x̟ʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,007A+033B,z̻,z̻,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,00E7+031F,ç̟,ç̟,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0261+02B7,ɡʷ,ɡʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0261+031F+02B2,ɡ̟ʲ,d̠ʒʲ ɡ̟ʲ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0263+031F+02B2,ɣ̟ʲ,ɣ̟ʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0266,ɦ,ɦ h,NA,consonant,spa,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,026C+02B2,ɬʲ,ɬʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,026C+02B2+02BC,ɬʲʼ,ɬʲʼ tɬʲʼ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,026E+02B2,ɮʲ,ɮʲ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0281,ʁ,ʁ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0281+02B7,ʁʷ,ʁʷ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0283+02BC,ʃʼ,ʃʼ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,+,-,+,-,-
4,kaba1278,kbd,Kabardian,NA,0294+02B7,ʔʷ,ʔʷ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,+,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0295,ʕ,ʕ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,029D+031F,ʝ̟,ʝ̟,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
4,kaba1278,kbd,Kabardian,NA,0061+031F+02D0,a̟ː,a̟ː ɑː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,-,-,0
4,kaba1278,kbd,Kabardian,NA,0065+031E+02D0,e̞ː,e̞ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,-,-,0
4,kaba1278,kbd,Kabardian,NA,006F+031E+02D0,o̞ː,o̞ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,-,-,0
4,kaba1278,kbd,Kabardian,NA,025C,ɜ,ɔ ɜ ɑ ɞ ɛ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
5,nucl1302,kat,Georgian,NA,0074+0073,ts,dz ts,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,NA,03B2,β,v β w ʍ ɸ ɯ̆,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
5,nucl1302,kat,Georgian,NA,0061+031F,a̟,a̟ ɑ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,0,-,0,-,-,+,-,-,-,0,-,-,0
5,nucl1302,kat,Georgian,NA,0065+031E,e̞,e̞ e e̠̞,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,-,-,0
5,nucl1302,kat,Georgian,NA,006F+031E,o̞,o̞,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,-,-,0
5,nucl1302,kat,Georgian,NA,0259+0306,ə̆,ə̆,NA,vowel,spa,0,-,+,+,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
5,nucl1302,kat,Georgian,NA,026A,ɪ,ɪ ɪ̠,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,-,-,0
6,buru1296,bsk,Burushaski,NA,0064+0320+0292,dʒ,d̠ʒ ʒ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0256,ɖ,ɖ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0256+0290,ɖʐ,ʐ ɖʐ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0282,ʂ,ʂ,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0288,ʈ,ʈ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0288+0282,ʈʂ,ʈʂ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0288+0282+02B0,ʈʂʰ,ʈʂʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0288+02B0,ʈʰ,ʈʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,0290+0347,ʐ͇,ʐ͇,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
6,buru1296,bsk,Burushaski,NA,02E5+02E6,˥˦,˥˦,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,buru1296,bsk,Burushaski,NA,02E7,˧,˧,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,buru1296,bsk,Burushaski,NA,02E9+02E8,˩˨,˩˨,NA,tone,spa,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,buru1296,bsk,Burushaski,NA,0061+0303+02D0,ãː,ãː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,-,-,0
6,buru1296,bsk,Burushaski,NA,0075+0303+02D0,ũː,ũː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0062+0324,b̤,b̤,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0064+0320+0292+02D0,d̠ʒː,d̠ʒː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0064+0320+0292+0324,d̠ʒ̤,d̠ʒ̤,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0064+032A,d̪,d̪,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0064+032A+02D0,d̪ː,d̪ː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0064+032A+0324,d̪̤,d̪̤,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,006A+02D0,jː,jː j̃ː,NA,consonant,spa,0,-,-,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,006B+02D0,kː,kː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,006C+02D0,lː,lː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,006E+032A,n̪,n̪ n̪,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0070+02D0,pː,pː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0072+02D0,rː,rː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0072+0320,r̠,r̠ r̠ r̠̃,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0073+032A,s̪,s̪,NA,consonant,spa,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0073+032A+02D0,s̪ː,s̪ː,NA,consonant,spa,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0074+0320+0283+02D0,t̠ʃː,t̠ʃː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0074+032A,t̪,t̪,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0074+032A+02B0,t̪ʰ,t̪ʰ,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0074+032A+02D0,t̪ː,t̪ː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0077+02D0,wː,wː w̃ː,NA,consonant,spa,0,-,-,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0256+02D0,ɖː,ɖː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0256+0324,ɖ̤,ɖ̤,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0261+0324,ɡ̤,ɡ̤,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,+,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0273,ɳ,ɳ ɳ,NA,consonant,spa,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0288+02D0,ʈː,ʈː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
7,kuru1302,kru,Kurukh,NA,0061+0303,ã,ã,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0065+031E+0303,ẽ̞,ẽ̞,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0065+031E+0303+02D0,ẽ̞ː,ẽ̞ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,0,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0069+0303,ĩ,ĩ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0069+0303+02D0,ĩː,ĩː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,006F+031E+0303,õ̞,õ̞,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,006F+031E+0303+02D0,õ̞ː,õ̞ː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0075+0303,ũ,ũ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0259,ə,ɐ ə ɪ̈,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
7,kuru1302,kru,Kurukh,NA,0259+02D0,əː,əː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,0062+02D0,bː,bː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0064+007A,dz,dz d̠ʒ,NA,consonant,spa,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0064+007A+02D0,dzː,dzː d̠ʒː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0064+02D0,dː,dː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0064+0324,d̤,d̤,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
8,telu1262,tel,Telugu,NA,006D+02D0,mː,mː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,006E+02D0,nː,nː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0074+0073+02D0,tsː,tsː t̠ʃː,NA,consonant,spa,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0074+02D0,tː,tː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0261+02D0,ɡː,ɡː,NA,consonant,spa,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,026D,ɭ,ɭ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,026D+02D0,ɭː,ɭː,NA,consonant,spa,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,027E,ɾ,ɾ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,03B2+031E,β̞,w β̞,NA,consonant,spa,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,03B2+031E+02D0,β̞ː,β̞ː,NA,consonant,spa,0,-,-,-,+,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
8,telu1262,tel,Telugu,NA,0251,ɑ,ɑ ɑ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,0252+02D0,ɒː,ɒː ɒː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,025B,ɛ,ɛ ɛ,NA,vowel,spa,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,025B+02D0,ɛː,ɛː ɛː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,026A+02D0,ɪː,ɪː ɪː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,-,-,0
8,telu1262,tel,Telugu,NA,028A+02D0,ʊː,ʊː ʊː,NA,vowel,spa,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,-,-,0
9,kota1263,kfe,Kota,NA,027D,ɽ,ɽʲ ɽ,NA,consonant,spa,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
10,mund1320,unr,Mundari,NA,014B+02D0,ŋː,ŋː,NA,consonant,spa,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
10,mund1320,unr,Mundari,NA,02C0+0062,ˀb,ˀbʷ ˀb,NA,consonant,spa,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,"+,-",-,-,-,-
